 n_tokens_title, n_tokens_content, n_unique_tokens, n_non_stop_words, n_non_stop_unique_tokens, num_hrefs, num_self_hrefs, num_imgs, num_videos, average_token_length, num_keywords, data_channel_is_lifestyle, data_channel_is_entertainment, data_channel_is_bus, data_channel_is_socmed, data_channel_is_tech, data_channel_is_world, kw_min_min, kw_max_min, kw_avg_min, kw_min_max, kw_max_max, kw_avg_max, kw_min_avg, kw_max_avg, kw_avg_avg, self_reference_min_shares, self_reference_max_shares, self_reference_avg_sharess, weekday_is_monday, weekday_is_tuesday, weekday_is_wednesday, weekday_is_thursday, weekday_is_friday, weekday_is_saturday, weekday_is_sunday, is_weekend, LDA_00, LDA_01, LDA_02, LDA_03, LDA_04, global_subjectivity, global_sentiment_polarity, global_rate_positive_words, global_rate_negative_words, rate_positive_words, rate_negative_words, avg_positive_polarity, min_positive_polarity, max_positive_polarity, avg_negative_polarity, min_negative_polarity, max_negative_polarity, title_subjectivity, title_sentiment_polarity, abs_title_subjectivity, abs_title_sentiment_polarity, shares
13,600,0.504187604,0.999999997,0.677233427,6,3,1,0,4.871666667,6,0,0,0,0,1,0,-1,970,189.8333333,9200,843300,584483.3333,2876.956522,7229.508772,3792.568162,663600,663600,663600,0,0,0,0,1,0,0,0,0.033346694,0.033334398,0.033690449,0.033333588,0.866294871,0.519497354,0.076951058,0.033333333,0.015,0.689655172,0.310344828,0.362410714,0.0625,0.7,-0.30462963,-0.5,-0.125,0.366666667,-0.25,0.133333333,0.25,1400
11,509,0.554865423,0.999999997,0.653731341,23,11,1,1,4.868369352,6,0,0,1,0,0,0,-1,441,179.118,0,843300,285283.3333,0,3572.935117,2349.188802,1000,33000,8600,0,0,0,0,0,1,0,1,0.866663636,0.033334416,0.033334145,0.033334011,0.033333792,0.350933076,0.057866795,0.025540275,0.009823183,0.722222222,0.277777778,0.331364469,0.0625,0.75,-0.4,-0.6,-0.2,0.5,0.3,0,0.3,1400
9,549,0.500914076,0.999999997,0.644776117,5,4,1,0,5.001821494,6,0,0,0,1,0,0,4,861,278.6,0,843300,168216.6667,0,7584.135135,3255.735125,713,3200,1616,0,0,0,0,1,0,0,0,0.86646712,0.033352047,0.033407436,0.033415173,0.033358224,0.456384052,0.11780795,0.041894353,0.018214936,0.696969697,0.303030303,0.335516657,0.033333333,0.75,-0.223333333,-0.8,-0.05,0,0,0.5,0,1400
12,710,0.472496473,0.999999997,0.692307691,10,0,1,0,4.545070423,5,1,0,0,0,0,0,-1,1500,459.8,4900,843300,278560,2700,7566.444444,4391.719016,0,0,0,0,0,0,0,0,1,0,1,0.838818399,0.040006403,0.040002243,0.040193065,0.04097989,0.400772765,0.16125731,0.033802817,0.015492958,0.685714286,0.314285714,0.341418651,0.033333333,1,-0.160732323,-0.4,-0.05,0,0,0.5,0,1400
10,543,0.61495327,0.999999997,0.803571426,13,0,1,0,5.200736648,10,0,0,0,0,1,0,4,1100,261.75,0,843300,135740,0,4203.347826,2482.461326,0,0,0,0,0,1,0,0,0,0,0,0.221066651,0.319298761,0.02005966,0.020002401,0.419572526,0.463130252,0.159278711,0.033149171,0.009208103,0.782608696,0.217391304,0.367063492,0.1,0.9,-0.1425,-0.2,-0.1,0,0,0.5,0,1400
13,555,0.49909584,0.999999997,0.643274852,2,1,6,1,4.664864865,7,0,1,0,0,0,0,-1,1100,247.8571429,7000,843300,234057.1429,2179.247967,4361.20324,3332.12562,5200,5200,5200,0,0,1,0,0,0,0,0,0.02857161,0.753073636,0.028571663,0.028628765,0.161154326,0.507454305,0.105594036,0.045045045,0.018018018,0.714285714,0.285714286,0.290341991,0.033333333,0.6,-0.22,-0.5,-0.05,0.2,0.2,0.3,0.2,1400
11,550,0.568738229,0.999999997,0.699140399,14,1,5,0,5.147272727,9,0,0,0,0,0,1,-1,590,83.79857143,0,843300,226466.6667,0,7558.687222,2978.640363,1300,1300,1300,1,0,0,0,0,0,0,0,0.438139404,0.022228087,0.258814764,0.258032807,0.022784938,0.499421296,0.093634259,0.043636364,0.021818182,0.666666667,0.333333333,0.402777778,0.033333333,1,-0.383796296,-0.75,-0.1,0.2,-0.3,0.3,0.3,1400
8,558,0.50095238,0.999999997,0.625360229,13,3,1,0,4.695340502,4,0,0,1,0,0,0,4,86,48.75,37800,843300,547350,2520.313895,3286.669443,2804.076973,3200,3200,3200,0,0,0,1,0,0,0,0,0.526288245,0.050070622,0.32348018,0.050152929,0.050008024,0.357299438,0.03125403,0.032258065,0.019713262,0.620689655,0.379310345,0.207070707,0.033333333,0.5,-0.190151515,-0.4,-0.1,0.75,0.375,0.25,0.375,1400
9,623,0.475792988,0.999999997,0.641456581,4,4,8,0,4.425361156,5,0,0,0,0,1,0,4,342,195,0,690400,216800,0,3409.183231,2389.367239,1500,8700,4100,0,0,1,0,0,0,0,0,0.040001022,0.040004014,0.040001086,0.0400003,0.839993579,0.469452908,0.176804584,0.04975923,0.011235955,0.815789474,0.184210526,0.36530303,0.1,1,-0.211507937,-0.291666667,-0.155555556,0.541666667,-0.291666667,0.041666667,0.291666667,1400
10,638,0.544861337,0.999999997,0.698453606,15,1,2,1,4.597178683,7,0,0,1,0,0,0,-1,632,158.0983333,0,843300,248914.2857,0,3571.562526,2265.929389,2200,2200,2200,0,1,0,0,0,0,0,0,0.343634365,0.028576457,0.323841095,0.171035016,0.132913066,0.370360136,0.110753431,0.034482759,0.020376176,0.628571429,0.371428571,0.366344451,0.0625,0.8,-0.284935897,-0.6,-0.125,0,0,0.5,0,1400
12,561,0.476785713,0.999999997,0.641744546,2,1,1,1,4.452762923,7,0,0,0,0,1,0,217,651,391,3200,69100,26914.28571,1588.352941,2906.01711,2448.519225,0,0,0,0,0,1,0,0,0,0,0,0.028580924,0.028572075,0.028575618,0.028571537,0.885699846,0.462173937,0.115294428,0.037433155,0.016042781,0.7,0.3,0.32690167,0.1,1,-0.172420635,-0.5,-0.071428571,0,0,0.5,0,1400
14,461,0.503296702,0.999999997,0.619528617,8,6,20,0,4.650759219,7,0,0,0,0,1,0,-1,533,75.28571429,25200,843300,359228.5714,2215.787234,3805.081498,3080.909673,1900,4700,3450,1,0,0,0,0,0,0,0,0.028571866,0.028574403,0.028589205,0.028571954,0.88569257,0.397383892,0.095120517,0.032537961,0.013015184,0.714285714,0.285714286,0.29047619,0.1,0.8,-0.223148148,-0.4,-0.125,0.371428571,0.107142857,0.128571429,0.107142857,1400
11,643,0.548335974,0.999999997,0.728426394,10,2,2,2,4.634525661,6,0,0,0,0,0,1,-1,872,244,1100,843300,292450,986,3639.152542,2581.494104,7300,9100,8200,0,0,0,0,0,0,1,1,0.033333752,0.033333457,0.866562121,0.033333448,0.033437222,0.407921116,0.10742801,0.034214619,0.017107309,0.666666667,0.333333333,0.357112849,0.0625,1,-0.265656566,-0.6,-0.1,0.5,0.5,0,0.5,1400
12,477,0.555789473,0.999999997,0.709265173,12,1,1,0,5.368972746,4,0,0,1,0,0,0,-1,332,137.3975,13000,843300,422775,3375.86071,3678.5,3525.756713,0,0,0,0,0,0,0,0,0,1,1,0.799999683,0.050000143,0.050000072,0.050000055,0.050000048,0.336727184,0.149444297,0.054507338,0.004192872,0.928571429,0.071428571,0.311132201,0.033333333,0.8,-0.383333333,-0.6,-0.166666667,0.283333333,0.266666667,0.216666667,0.266666667,1400
11,518,0.50389105,0.999999997,0.637462234,10,4,1,0,5.181467181,9,0,0,1,0,0,0,-1,459,56.5,0,843300,288366.6667,0,4083.217896,2505.507205,744,4100,1981.333333,0,0,0,1,0,0,0,0,0.434339861,0.022225017,0.355602991,0.022272389,0.165559743,0.402186514,0.143269866,0.063706564,0.013513514,0.825,0.175,0.323573396,0.05,0.6,-0.275,-0.5,-0.05,0.454545455,0.136363636,0.045454545,0.136363636,1300
10,462,0.564814814,0.999999997,0.586005829,56,6,6,1,4.915584416,10,0,1,0,0,0,0,-1,603,116.759,11900,843300,364840,2466.906832,7233.533693,3940.380038,1400,11100,4950,0,0,1,0,0,0,0,0,0.120022928,0.020617764,0.229148799,0.610209474,0.020001035,0.471248196,0.176731602,0.032467532,0.006493506,0.833333333,0.166666667,0.392424242,0.1,1,-0.475,-0.7,-0.125,0,0,0.5,0,1300
8,578,0.540780141,0.999999997,0.724637679,16,1,1,0,5.046712803,7,0,0,0,0,0,1,-1,859,246.1666667,0,843300,167314.2857,0,4784.02439,2269.215643,1600,1600,1600,0,0,0,0,1,0,0,0,0.028578223,0.02857829,0.470560098,0.028575571,0.443707817,0.349074074,0.070432099,0.024221453,0.024221453,0.5,0.5,0.389285714,0.1,0.75,-0.160119048,-0.3,-0.05,0,0,0.5,0,1300
13,599,0.529610828,0.999999997,0.692513367,9,0,1,0,4.826377295,8,1,0,0,0,0,0,-1,585,193.2857143,0,843300,324500,0,9091.714286,3764.921008,0,0,0,0,0,0,0,1,0,0,0,0.025169121,0.025005386,0.284847123,0.025032418,0.639945953,0.367568543,0.149080087,0.038397329,0.013355593,0.741935484,0.258064516,0.338610013,0.1,1,-0.152083333,-0.316666667,-0.05,0,0,0.5,0,1300
14,639,0.502423263,0.999999997,0.679045091,11,3,2,0,4.701095462,10,0,0,0,0,0,1,-1,692,381.1111111,0,843300,182790,0,10749.28571,4031.418327,638,69300,34969,0,0,0,1,0,0,0,0,0.020301347,0.020000403,0.412893768,0.020000341,0.526804142,0.479494579,-0.056879926,0.03286385,0.059467919,0.355932203,0.644067797,0.334271284,0.033333333,0.8,-0.298292607,-0.9,-0.083333333,0.75,-0.2,0.25,0.2,1300
7,638,0.528363046,0.999999997,0.724867723,3,3,1,0,4.358934169,7,0,0,0,0,1,0,-1,1400,347.1666667,0,843300,317871.4286,0,3579.016727,2208.659016,1100,9000,5050,0,1,0,0,0,0,0,0,0.028573188,0.028573492,0.028572715,0.028572414,0.885708192,0.428703704,0.174859458,0.037617555,0.010971787,0.774193548,0.225806452,0.385714286,0.05,0.8,-0.123412698,-0.166666667,-0.025,0,0,0.5,0,1300
11,447,0.579952266,0.999999997,0.624999998,31,5,1,0,5.015659955,9,0,1,0,0,0,0,-1,1200,227.875,0,843300,296277.7778,0,6590.070573,3062.800512,1300,12900,5300,0,0,0,0,0,1,0,1,0.022225702,0.350184487,0.133594745,0.471768055,0.022227011,0.609183673,0.354319728,0.060402685,0.002237136,0.964285714,0.035714286,0.450176367,0.1,0.8,-0.2,-0.2,-0.2,0,0,0.5,0,1300
8,647,0.466988727,0.999999997,0.622282607,5,0,2,0,4.497681607,8,0,0,1,0,0,0,-1,608,152.7142857,0,843300,448800,0,4544.639844,2816.241623,0,0,0,0,0,0,0,1,0,0,0,0.403141803,0.025030591,0.025050849,0.025001368,0.521775389,0.46548658,0.141379142,0.046367852,0.017001546,0.731707317,0.268292683,0.357239899,0.0625,0.9,-0.211111111,-0.8,-0.1,0.54,0.16,0.04,0.16,1300
7,439,0.582366588,0.999999997,0.695205477,20,1,12,0,4.662870159,6,0,0,0,0,0,0,4,440,134,0,843300,316466.6667,0,8539.774141,4008.084387,9700,9700,9700,0,0,0,0,0,1,0,1,0.033335789,0.033700451,0.033334346,0.866295269,0.033334145,0.495017921,0.164928315,0.050113895,0.011389522,0.814814815,0.185185185,0.365606061,0.1,1,-0.236111111,-0.4,-0.15,0.3,0.2,0.2,0.2,1300
9,526,0.493282149,0.999999997,0.646874998,9,4,1,0,4.760456274,8,0,0,0,0,0,1,-1,2200,288.125,2200,843300,246850,1347.389474,3414.869847,2155.656272,1500,9900,4533.333333,0,0,0,0,0,0,1,1,0.025000964,0.025170115,0.524607129,0.025000513,0.40022128,0.386543367,-0.026636905,0.013307985,0.011406844,0.538461538,0.461538462,0.285714286,0.1,0.6,-0.440972222,-1,-0.166666667,0,0,0.5,0,1300
11,675,0.502242152,0.999999997,0.703208554,9,0,1,0,4.755555556,9,0,0,1,0,0,0,4,940,423.2,0,617900,109422.2222,0,5756.571429,1787.637498,0,0,0,0,0,0,1,0,0,0,0,0.440550038,0.260265286,0.022230537,0.022295991,0.254658149,0.500786822,0.131137266,0.072592593,0.04,0.644736842,0.355263158,0.491009365,0.05,1,-0.312059083,-1,-0.071428571,1,0,0.5,0,1300
11,511,0.511293633,0.999999997,0.658862874,31,3,23,0,5.093933464,5,0,0,0,0,0,0,-1,330,119.6,19800,843300,393560,2757.511628,7357.885428,4657.772095,1500,3200,2350,0,1,0,0,0,0,0,0,0.040000182,0.040016792,0.040250835,0.839724575,0.040007616,0.495425084,0.133852062,0.056751468,0.025440313,0.69047619,0.30952381,0.399613375,0.1,1,-0.374145299,-1,-0.1,1,0,0.5,0,1300
11,567,0.533697631,0.999999997,0.766233764,6,4,16,0,4.241622575,7,1,0,0,0,0,0,217,654,403,0,617900,121028.5714,0,4123.65,2894.683789,1100,1100,1100,1,0,0,0,0,0,0,0,0.029076871,0.028619384,0.028591305,0.029083216,0.884629225,0.509920635,0.11809327,0.035273369,0.010582011,0.769230769,0.230769231,0.378603896,0.1,1,-0.4625,-0.9,-0.1875,0,0,0.5,0,1300
9,584,0.454388984,0.999999997,0.609467454,8,4,0,2,4.215753425,9,1,0,0,0,0,0,-1,339,105.7777778,14800,843300,310988.8889,3026.742546,5485.843882,4031.895851,2300,7700,4300,0,0,1,0,0,0,0,0,0.022845755,0.023230917,0.022238876,0.024412375,0.907272078,0.486299081,0.13021721,0.035958904,0.015410959,0.7,0.3,0.405895692,0.166666667,0.8,-0.259876543,-0.666666667,-0.05,0,0,0.5,0,1300
9,664,0.484114977,0.999999997,0.665789472,8,2,2,0,4.634036145,7,0,0,0,0,0,1,-1,5300,964.8333333,0,843300,319585.7143,0,27650,6010.43897,50000,50000,50000,0,1,0,0,0,0,0,0,0.028712741,0.028572273,0.885554891,0.028571942,0.028588153,0.374911846,0.065286108,0.037650602,0.016566265,0.694444444,0.305555556,0.312181818,0.1,0.7,-0.308982684,-0.714285714,-0.1,0.227272727,0.068181818,0.272727273,0.068181818,1300
11,640,0.522260273,0.999999997,0.659740258,23,5,17,0,4.303125,10,0,0,0,0,1,0,4,1100,298.3,2100,843300,125720,1256.666667,3555.346939,2624.118751,711,19700,6202.75,0,0,0,0,0,1,0,1,0.020021361,0.020001185,0.221440172,0.020070672,0.718466611,0.499391004,0.243453298,0.065625,0.015625,0.807692308,0.192307692,0.426177592,0.1,1,-0.176666667,-0.333333333,-0.1,0.285714286,0.178571429,0.214285714,0.178571429,1300
11,575,0.530465949,0.999999997,0.681440441,8,5,1,0,4.582608696,7,1,0,0,0,0,0,-1,1100,224.8571429,2300,843300,304971.4286,1037,3951.120536,2928.285524,1900,5700,3800,0,1,0,0,0,0,0,0,0.340354298,0.028574522,0.254722401,0.029080209,0.34726857,0.515297419,0.06720651,0.043478261,0.020869565,0.675675676,0.324324324,0.288060606,0.033333333,0.7,-0.343518519,-1,-0.1,0.454545455,0.136363636,0.045454545,0.136363636,1300
10,549,0.555140186,0.999999997,0.745664738,40,2,9,1,4.626593807,10,1,0,0,0,0,0,4,1000,385.7,2800,843300,176100,1879.25,5462.307692,3682.718793,780,10900,5840,0,0,0,1,0,0,0,0,0.738703544,0.020011969,0.020034438,0.020210902,0.201039147,0.462121212,0.051010101,0.021857923,0.016393443,0.571428571,0.428571429,0.368055556,0.1,0.8,-0.325925926,-0.7,-0.166666667,0.1,0,0.4,0,1300
10,445,0.659033077,0.999999997,0.709969786,12,1,11,0,5.269662921,7,1,0,0,0,0,0,-1,981,187.2857143,981,843300,349397.2857,981,7758.405934,4535.758863,1900,1900,1900,0,0,0,1,0,0,0,0,0.029234011,0.028591125,0.028639035,0.528427935,0.385107894,0.422830579,0.250447658,0.042696629,0.008988764,0.826086957,0.173913043,0.365869219,0.136363636,0.8,-0.120833333,-0.2,-0.05,0.3,1,0.2,1,1300
8,574,0.506306305,0.999999997,0.660919538,10,0,0,1,4.735191638,8,0,0,0,0,0,1,4,435,303.6666667,0,690400,183112.5,0,3414.578365,1965.739646,0,0,0,1,0,0,0,0,0,0,0,0.025000391,0.025000235,0.899997964,0.025000154,0.025001256,0.424240072,0.169774609,0.045296167,0.010452962,0.8125,0.1875,0.359527972,0.1,0.8,-0.223015873,-0.6,-0.071428571,0.333333333,0.25,0.166666667,0.25,1300
9,567,0.487499999,0.999999997,0.62011173,23,15,10,0,4.717813051,10,0,0,0,1,0,0,4,1100,237.8,7900,843300,166370,1849.738717,5414.285714,3121.717578,2400,36100,11627.27273,0,0,0,0,0,1,0,1,0.304097388,0.133576026,0.316347356,0.020440338,0.225538892,0.548199078,0.035328071,0.047619048,0.0335097,0.586956522,0.413043478,0.355531506,0.1,0.8,-0.374874687,-1,-0.125,0.575,0.108333333,0.075,0.108333333,1300
12,473,0.385964911,0.999999997,0.413489735,7,4,33,0,5.076109937,10,0,0,1,0,0,0,-1,642,221.6,4200,843300,230870,1108.060606,5820.507559,2964.8496,906,11800,5502,1,0,0,0,0,0,0,0,0.334003215,0.0202331,0.456654007,0.169109497,0.020000181,0.505687831,0.16494709,0.035940803,0.00422833,0.894736842,0.105263158,0.432352941,0.1,0.8,-0.161111111,-0.166666667,-0.155555556,0.2,0.4,0.3,0.4,1300
9,574,0.465849386,0.999999997,0.600566571,13,8,1,0,4.824041812,10,0,0,0,0,1,0,-1,1400,291.375,0,843300,168900,0,3697.155134,2218.687301,715,1400,1138.333333,0,1,0,0,0,0,0,0,0.020016516,0.4055666,0.129416422,0.020820101,0.424180361,0.471482684,0.21990569,0.050522648,0.003484321,0.935483871,0.064516129,0.344346171,0.05,1,-0.125,-0.125,-0.125,0.5,0.5,0,0.5,1300
12,510,0.537549406,0.999999997,0.719063543,7,1,1,0,4.494117647,6,0,0,0,0,0,1,217,755,393,0,69100,23550,0,3586.818182,1694.640007,4900,4900,4900,1,0,0,0,0,0,0,0,0.033339061,0.03338446,0.866472408,0.033361848,0.033442223,0.339219577,0.07462963,0.019607843,0.01372549,0.588235294,0.411764706,0.3175,0.2,0.5,-0.148015873,-0.3,-0.1,0,0,0.5,0,1300
9,486,0.599585061,0.999999997,0.727272725,4,3,1,0,4.862139918,4,1,0,0,0,0,0,4,343,247.5,36200,690400,349400,3031.409836,4539.742081,3552.62607,1300,1300,1300,0,1,0,0,0,0,0,0,0.050988519,0.050009085,0.327993973,0.050173116,0.520835306,0.475589226,0.005292508,0.030864198,0.026748971,0.535714286,0.464285714,0.348813131,0.0625,0.7,-0.387820513,-1,-0.05,0,0,0.5,0,1300
11,568,0.527472527,0.999999997,0.684684683,10,7,2,1,4.301056338,8,0,0,0,0,1,0,-1,899,228.6666667,0,843300,163412.5,0,3575.601999,1950.077081,1100,1300,1200,0,0,1,0,0,0,0,0,0.025015197,0.025005006,0.085459719,0.025002079,0.839517999,0.469998347,0.117489253,0.042253521,0.022887324,0.648648649,0.351351351,0.389087302,0.1,0.6,-0.276816239,-0.7,-0.155555556,0,0,0.5,0,1300
10,497,0.549586776,0.999999997,0.709030098,12,3,1,1,4.659959759,10,0,1,0,0,0,0,-1,974,374,0,843300,141020,0,6686.142857,2771.380373,5100,17200,11150,1,0,0,0,0,0,0,0,0.136658713,0.802732695,0.020291384,0.020109263,0.020207944,0.458862434,-0.083267196,0.026156942,0.044265594,0.371428571,0.628571429,0.33956044,0.05,0.6,-0.34760101,-0.6,-0.1,0.483333333,-0.258333333,0.016666667,0.258333333,1300
12,712,0.446478873,0.999999997,0.646596857,1,1,6,0,4.471910112,9,0,0,0,0,0,1,-1,577,170.1428571,0,843300,248042,0,3567.536119,1542.512726,921,921,921,0,0,0,0,0,0,1,1,0.02222584,0.022226139,0.910631176,0.022692427,0.022224417,0.548458896,0.293538261,0.071629213,0.009831461,0.879310345,0.120689655,0.433123249,0.1,0.8,-0.281746032,-1,-0.05,0,0,0.5,0,1300
9,589,0.452054794,0.999999997,0.649068321,7,3,1,0,4.65704584,10,0,0,0,0,0,1,-1,1100,368.7777778,0,843300,240500,0,4382.630137,2302.481214,9200,9200,9200,0,0,0,1,0,0,0,0,0.020452192,0.020040091,0.605970778,0.134421499,0.21911544,0.260298103,-0.038753388,0.013582343,0.027164686,0.333333333,0.666666667,0.345833333,0.2,0.8,-0.200347222,-0.5,-0.05,0,0,0.5,0,1200
14,612,0.483552631,0.999999997,0.705705704,9,2,1,0,4.468954248,7,0,0,1,0,0,0,-1,0,-0.571428571,4200,843300,330742.8571,1435.1875,4475.261224,2937.79157,500,1700,1100,1,0,0,0,0,0,0,0,0.88351269,0.028655428,0.030332127,0.028583288,0.028916466,0.447608225,0.108452381,0.040849673,0.017973856,0.694444444,0.305555556,0.390661905,0.0625,0.7,-0.362878788,-0.8,-0.05,0,0,0.5,0,1200
9,463,0.527839642,0.999999997,0.683848795,6,3,0,7,4.745140389,10,0,0,0,0,1,0,4,1200,498.5714286,0,843300,111560,0,4904.761905,2149.651232,4400,4700,4550,0,0,0,0,0,1,0,1,0.020024193,0.020006481,0.020081959,0.020003871,0.919883496,0.456632257,0.23962704,0.058315335,0.002159827,0.964285714,0.035714286,0.365016835,0.033333333,1,-0.15,-0.15,-0.15,0,0,0.5,0,1200
11,544,0.555762081,0.999999997,0.745562128,13,11,11,0,4.724264706,5,0,0,1,0,0,0,4,224,88.4,37800,843300,469780,2672.232692,5633.332884,3560.685928,24,23100,4199.222222,0,0,0,1,0,0,0,0,0.636234995,0.242650983,0.040074501,0.041037213,0.040002307,0.39478355,0.073235931,0.036764706,0.012867647,0.740740741,0.259259259,0.276287879,0.033333333,0.6,-0.385204082,-1,-0.071428571,0,0,0.5,0,1200
13,564,0.458866544,0.999999997,0.595092023,6,4,1,0,5.015957447,4,0,0,0,0,0,1,-1,503,125,11000,843300,403400,2174.815208,3476.816473,2756.714202,923,3100,1655.75,0,0,0,0,0,0,1,1,0.050002776,0.050002305,0.549739223,0.050001866,0.300253829,0.5933171,0.14534632,0.037234043,0.005319149,0.875,0.125,0.284271284,0.0625,0.5,-0.566666667,-0.7,-0.5,1,0,0.5,0,1200
10,527,0.518234164,0.999999997,0.694078945,7,1,1,0,4.861480076,4,0,0,1,0,0,0,-1,397,153.1475,8000,843300,396600,1883.357906,3573.519492,2750.341543,86200,86200,86200,1,0,0,0,0,0,0,0,0.799997223,0.050000272,0.050002271,0.050000127,0.050000106,0.391300543,0.184193378,0.056925996,0.0056926,0.909090909,0.090909091,0.315014069,0.0625,0.8,-0.144444444,-0.166666667,-0.1,0.262626263,0.128787879,0.237373737,0.128787879,1200
13,525,0.5077821,0.999999997,0.666666665,13,5,1,1,5.047619048,10,0,0,0,0,0,1,-1,1000,336.3,2600,843300,175100,1222.3,5842.857143,2668.440675,1600,12500,4750,0,0,1,0,0,0,0,0,0.118936356,0.020000839,0.821011649,0.020000521,0.020050635,0.386868687,0.054545455,0.020952381,0.015238095,0.578947368,0.421052632,0.338787879,0.033333333,0.6,-0.220833333,-0.5,-0.1,0,0,0.5,0,1200
9,651,0.482003129,0.999999997,0.659400543,7,4,1,0,4.290322581,9,0,0,0,0,1,0,4,1100,296.875,0,843300,131577.7778,0,7387.5,3407.274232,628,628,628,0,0,0,0,1,0,0,0,0.024899989,0.022228911,0.022415127,0.352368194,0.578087779,0.503932073,0.126521359,0.050691244,0.026113671,0.66,0.34,0.399112554,0.1,1,-0.258368347,-0.6,-0.071428571,0,0,0.5,0,1200
10,460,0.479028697,0.999999997,0.580419578,2,1,3,0,4.954347826,6,0,0,0,0,0,1,-1,0,-1,0,843300,259016.6667,0,4117.387275,2016.657693,45100,45100,45100,0,0,0,1,0,0,0,0,0.033570835,0.033343759,0.392323289,0.033369451,0.507392666,0.351671733,-0.060511651,0.02826087,0.043478261,0.393939394,0.606060606,0.240842491,0.05,0.5,-0.31375,-0.6,-0.1,0.9,-0.6,0.4,0.6,1200
13,542,0.522471909,0.999999997,0.728758168,6,2,2,3,4.398523985,10,0,0,0,0,1,0,-1,659,177.8333333,0,843300,171444.4,0,3864.822222,1691.312111,830,830,830,0,0,0,0,1,0,0,0,0.020005516,0.020035674,0.020003497,0.118395252,0.821560061,0.605445326,0.189675926,0.038745387,0.014760148,0.724137931,0.275862069,0.460714286,0.1,1,-0.327083333,-1,-0.1,1,-1,0.5,1,1200
13,558,0.51905626,0.999999997,0.706070285,11,9,1,0,4.446236559,4,0,0,1,0,0,0,-1,441,169.6475,9900,843300,551800,1926.383721,4758.204444,3395.531892,485,4200,2139.142857,0,0,1,0,0,0,0,0,0.799999173,0.050000092,0.050000611,0.050000081,0.050000043,0.474835859,0.116916035,0.03046595,0.019713262,0.607142857,0.392857143,0.402139037,0.1,0.7,-0.196338384,-0.4,-0.05,0,0,0.5,0,1200
8,699,0.468944099,0.999999997,0.637305698,12,2,6,0,4.429184549,9,1,0,0,0,0,0,4,1100,480.6666667,1500,617900,94111.11111,1300,4035.745665,2738.313849,1700,1700,1700,0,0,0,0,0,0,1,1,0.02248157,0.022235122,0.022224842,0.022392175,0.910666292,0.362735043,0.179629884,0.040057225,0.012875536,0.756756757,0.243243243,0.430714286,0.1,0.85,-0.178064374,-0.4,-0.05,0.5,0.5,0,0.5,1200
7,550,0.504780114,0.999999997,0.663580245,18,2,1,0,4.685454545,8,0,0,0,0,0,1,-1,813,308.4285714,0,843300,134137.5,0,3453.339529,1972.112963,9300,14700,12000,0,0,0,1,0,0,0,0,0.14670373,0.025035071,0.641515576,0.161743785,0.025001837,0.559047619,0.334011544,0.038181818,0.001818182,0.954545455,0.045454545,0.485095857,0.136363636,0.8,-0.166666667,-0.166666667,-0.166666667,0,0,0.5,0,1200
9,530,0.407265774,0.999999997,0.499999999,0,0,12,0,5.2,8,0,0,0,0,0,1,-1,885,221.2857143,0,843300,219150,0,3411.93594,1884.058733,0,0,0,0,0,0,0,1,0,0,0,0.025022578,0.025001413,0.899973867,0.025000836,0.025001306,0.277834467,0.036706349,0.016981132,0.009433962,0.642857143,0.357142857,0.298148148,0.1,0.5,-0.331111111,-0.8,-0.155555556,0,0,0.5,0,1200
7,626,0.524834436,0.999999997,0.69761273,10,1,1,0,4.68370607,9,0,0,0,0,0,1,-1,568,196.5,0,843300,146266.6667,0,3765.7,2645.81217,3100,3100,3100,0,0,0,1,0,0,0,0,0.022224919,0.022224433,0.403489382,0.022305852,0.529755414,0.418151902,-0.018054236,0.017571885,0.02715655,0.392857143,0.607142857,0.312396694,0.1,0.8,-0.202824463,-0.6,-0.05,0.7,-0.6,0.2,0.6,1200
10,644,0.558776167,0.999999997,0.738578678,2,1,1,0,4.933229814,6,0,0,0,0,0,1,-1,1800,425.6666667,1800,843300,227300,1800,3920.504762,2610.807175,1500,1500,1500,1,0,0,0,0,0,0,0,0.199099651,0.033335455,0.700882761,0.033334594,0.033347539,0.334254579,-0.000877289,0.02173913,0.02484472,0.466666667,0.533333333,0.328571429,0.05,0.8,-0.252741529,-0.7,-0.071428571,0,0,0.5,0,1200
11,461,0.600467288,0.999999997,0.742160276,10,1,9,0,4.73318872,8,1,0,0,0,0,0,217,862,483.1428571,0,51900,22750,0,4227,2614.822686,761,761,761,1,0,0,0,0,0,0,0,0.346996661,0.025040473,0.025037091,0.025464786,0.577460988,0.486369615,0.137575964,0.039045553,0.021691974,0.642857143,0.357142857,0.406243386,0.1,0.9,-0.249722222,-0.6,-0.05,0.57,0.38,0.07,0.38,1200
10,491,0.5687885,0.999999997,0.651558072,11,7,20,0,5.016293279,5,0,0,1,0,0,0,-1,727,190.636,5400,843300,583980,2331.153846,5689.913762,3975.39336,1100,17400,5200,1,0,0,0,0,0,0,0,0.838955622,0.04103893,0.040000293,0.040004773,0.040000383,0.460146104,0.082359307,0.024439919,0.00814664,0.75,0.25,0.425505051,0.136363636,1,-0.45,-1,-0.1,1,0.4,0.5,0.4,1200
